-0.1,-0.1,0,0,0.00875
-0.075,-0.1,0,0,0.0075
-0.05,-0.1,0,0,0.00625
-0.025,-0.1,0,0,0.005
0,-0.1,0,0,0.00375
0.025,-0.1,0,0,0.0025
0.05,-0.1,0,0,0.00125
0.075,-0.1,0,0,-8.67361737988404e-19
-0.1,-0.075,0,0,0.0078125
-0.075,-0.075,0,0,0.0065625
-0.05,-0.075,0,0,0.0053125
-0.025,-0.075,0,0,0.0040625
0,-0.075,0,0,0.0028125
0.025,-0.075,0,0,0.0015625
0.05,-0.075,0,0,0.000312500000000001
0.075,-0.075,0,0,-0.0009375
-0.1,-0.05,0,0,0.006875
-0.075,-0.05,0,0,0.005625
-0.05,-0.05,0,0,0.004375
-0.025,-0.05,0,0,0.003125
0,-0.05,0,0,0.001875
0.025,-0.05,0,0,0.000624999999999999
0.05,-0.05,0,0,-0.000625
0.075,-0.05,0,0,-0.001875
-0.1,-0.025,0,0,0.0059375
-0.075,-0.025,0,0,0.0046875
-0.05,-0.025,0,0,0.0034375
-0.025,-0.025,0,0,0.0021875
0,-0.025,0,0,0.0009375
0.025,-0.025,0,0,-0.000312500000000001
0.05,-0.025,0,0,-0.0015625
0.075,-0.025,0,0,-0.0028125
-0.1,0,0,0,0.005
-0.075,0,0,0,0.00375
-0.05,0,0,0,0.0025
-0.025,0,0,0,0.00125
0,0,0,0,-0
0.025,0,0,0,-0.00125
0.05,0,0,0,-0.0025
0.075,0,0,0,-0.00375
-0.1,0.025,0,0,0.0040625
-0.075,0.025,0,0,0.0028125
-0.05,0.025,0,0,0.0015625
-0.025,0.025,0,0,0.0003125
0,0.025,0,0,-0.000937500000000001
0.025,0.025,0,0,-0.0021875
0.05,0.025,0,0,-0.0034375
0.075,0.025,0,0,-0.0046875
-0.1,0.05,0,0,0.003125
-0.075,0.05,0,0,0.001875
-0.05,0.05,0,0,0.000625000000000001
-0.025,0.05,0,0,-0.000624999999999999
0,0.05,0,0,-0.001875
0.025,0.05,0,0,-0.003125
0.05,0.05,0,0,-0.004375
0.075,0.05,0,0,-0.005625
-0.1,0.075,0,0,0.0021875
-0.075,0.075,0,0,0.0009375
-0.05,0.075,0,0,-0.0003125
-0.025,0.075,0,0,-0.0015625
0,0.075,0,0,-0.0028125
0.025,0.075,0,0,-0.0040625
0.05,0.075,0,0,-0.0053125
0.075,0.075,0,0,-0.0065625
